path,speakerId,transcription,intent,intentLbl
../smart-lights-en-close-field/speech_corpus/audio/1475.wav,c507814e-9454-4096-99ce-e54fe7c814b8,lighting up in the loo,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1242.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,Turn the brightness down in the living room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/598.wav,16760ead-20e2-42f7-a62d-3ed356699f7f,Increase the lighting intensity please,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1231.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn out the cellar lights,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1375.wav,4373a208-efd7-4eea-9440-94f52145cd78,can you please turn on the lights?,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1211.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn on the bed room lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1224.wav,4373a208-efd7-4eea-9440-94f52145cd78,Turn on the lights please,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1059.wav,605a3d3d-973b-4b8e-93cf-3044c00e47b2,Stop the lights to be on,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1602.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,"the house is getting too little light, turn up the brightness please",IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/787.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Make the lights the color red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1125.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Turn all lighting on.,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/845.wav,143921a6-6caa-417f-bd7e-2732023270c1,Please get rid of the lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/618.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,"It's too bright, bring the lights down",DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/148.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,Change light color to pink.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/623.wav,4373a208-efd7-4eea-9440-94f52145cd78,It's too dark in the waiting room,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1514.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,modify the color of all light bulbs into pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1474.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,light up garage,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/87.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Can you make the brightness twelve?,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1568.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,set the bedroom lights to thirty nine,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/119.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Can you switch on my appartment lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1615.wav,143921a6-6caa-417f-bd7e-2732023270c1,"there is no one in the living room, take the lights off",SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/40.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Boost the brightness of the lights.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/52.wav,0f9d4a24-4d36-4378-98fd-3ddbe67d2f29,Can the changing room lights be turned on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1197.wav,4373a208-efd7-4eea-9440-94f52145cd78,Turn off the lounge lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1164.wav,143921a6-6caa-417f-bd7e-2732023270c1,Turn lights on in the waiting room,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/512.wav,d6044239-2ce5-4340-9284-4b2b77600122,I'd like more lighting in the bedroom.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/592.wav,0f9d4a24-4d36-4378-98fd-3ddbe67d2f29,Increase the light intensity,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/857.wav,4373a208-efd7-4eea-9440-94f52145cd78,Please lower the brightness for me,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/980.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,Set lights to green,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1554.wav,4373a208-efd7-4eea-9440-94f52145cd78,please turn off the lights,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/79.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Can you increase the brightness of the lights in the bed room?,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1406.wav,143921a6-6caa-417f-bd7e-2732023270c1,decrease the light in the small meeting room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/554.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,In the changing room turn down the light power,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/436.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I want the lights in the bed room on.,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1355.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,all lights off please.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1611.wav,aece67b7-d40e-42f3-bae5-d3ef49846ed7,the parking area need the lights off,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/521.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I'd like the light to increase in the pantry,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/499.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I would like the lights less bright,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/80.wav,d6044239-2ce5-4340-9284-4b2b77600122,Can you increase the brightness?,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/804.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,May you change the light to pink please?,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1558.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,please turn the pantry lights to level thirty nine,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/336.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I need more light here,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1334.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,Turn up the lights in the kitchen,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/892.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Please switch the color of the light to be red please.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1298.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Turn the lights on in the studio,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/341.wav,52550932-54ef-45b9-b1bd-6a38e2507f4b,I need some light please,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1490.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,lounge lights on please,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1467.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,kitchen no more lights,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1324.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Turn the waiting room brightness to two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/439.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,I want the lights in the pantry to be pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/321.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,I don't want the backyard lights to be on.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1430.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,help me turn down the light,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1359.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,"bathroom is too dark, increase the brightness",IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/539.wav,4373a208-efd7-4eea-9440-94f52145cd78,I'd like to lower the lights in the bed room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/298.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Help me change the color blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/696.wav,550b9155-6601-488b-82c9-d316036fc144,Make lights dimmer,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/352.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,I need the lights in my kids bedroom to be set at twenty.,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/767.wav,88eea37b-2670-4b5d-b1ba-28a1b638243f,Make the lights green,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/152.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,Change lights to pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1315.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn the lights up in the studio.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1151.wav,16760ead-20e2-42f7-a62d-3ed356699f7f,Turn down the lights in the cella,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/606.wav,143921a6-6caa-417f-bd7e-2732023270c1,Is it okay for you to decrease the brightness of the lights.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/272.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Don't forget to turn off the lights in the studio,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1433.wav,4373a208-efd7-4eea-9440-94f52145cd78,"i cannot stand darkness, turn up the brightness now",IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1038.wav,879c3ade-29b9-4bb5-9272-dabf30186e0e,Shine some light in here,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1384.wav,9294d77a-9d94-4903-a978-af94ab79c0d9,change brightness of lights in the toilets to twenty percent,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/587.wav,4373a208-efd7-4eea-9440-94f52145cd78,Increase the cubicle's light intensity.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/226.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Cut off power to the garden lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/709.wav,c507814e-9454-4096-99ce-e54fe7c814b8,Make the backyard brighter.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/885.wav,0f9d4a24-4d36-4378-98fd-3ddbe67d2f29,Please shut off the lights above the toilet,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/409.wav,01356b70-791d-42c4-b14b-56fefa67358f,I want the cellar lights off.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/833.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Please change the lights green.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/727.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Make the cubicle lighting to be dimmer,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1603.wav,6d3dc6c5-3310-4fe3-b071-fb17fb9d6803,the kitchen should not be so bright.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/775.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Make the lights in the room lower.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1567.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,set light at level twenty two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1550.wav,b5843f01-177c-4b76-868b-1223dde7e178,please turn off laundry room lights,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/468.wav,aa5bc53b-9148-4b5f-835f-8653c89bc6ae,I want the toilet lights to be at twelve,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1101.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,The large meeting room is too dark and must be made brighter,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1642.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,turn on the changing room lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/563.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,In the lounge change it to level two,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1383.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,change bed room lighting to pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1343.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,We need the bulbs turned brighter in this room,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1156.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Turn down the lights in the waiting room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1499.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,make it darker in the waiting room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1395.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,change to red,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/204.wav,1fe5c7f1-c8e1-4af9-bc34-1c7427ccc1b2,Change the office light to pink,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/601.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,Increase the lights in the toilets.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/193.wav,4e1a0afa-74e0-4d34-a6cd-ae2d96067f0f,Change the lights in the kids bedroom to blue.,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1177.wav,974d3dfa-d5ed-4f7a-a2d8-e72d521c69ce,Turn off the lighting.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1010.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Set the facilities lights to thirty nine,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1435.wav,4373a208-efd7-4eea-9440-94f52145cd78,i need lights on in the kids room,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/408.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,I want the cellar light on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1635.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,turn off lights in loo,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/259.wav,b13f7c89-1aca-46c8-b9c9-0cf3a472e6b3,Dim the lights,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/157.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Change the backyard light to green,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/1656.wav,4373a208-efd7-4eea-9440-94f52145cd78,turn the lights down,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/813.wav,0f9d4a24-4d36-4378-98fd-3ddbe67d2f29,Once you enter the laundry room turn on the lights,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1266.wav,01356b70-791d-42c4-b14b-56fefa67358f,Turn the light on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1178.wav,acf3ffdb-fd5b-4245-958a-3441dbaff881,Turn off the lights,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/227.wav,4373a208-efd7-4eea-9440-94f52145cd78,Cut the waiting room lights.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1337.wav,61febf20-bc56-49b9-8e3a-e2ec25b362e6,Turn up the lights in the patio,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/714.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,Make the bed room light dimmer,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/23.wav,143921a6-6caa-417f-bd7e-2732023270c1,Adjust the lights to the off setting.,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/502.wav,01356b70-791d-42c4-b14b-56fefa67358f,I would like the lounge light on,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/154.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,Change loo lights to pink for me,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/445.wav,4373a208-efd7-4eea-9440-94f52145cd78,I want the lights on at the two setting,SwitchLightOn,5
../smart-lights-en-close-field/speech_corpus/audio/1259.wav,1eef6acf-9a01-41c3-b118-b43ea5de6f9b,Turn the garden lights up a notch.,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1049.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Shut the lights down in the bathroom,SwitchLightOff,4
../smart-lights-en-close-field/speech_corpus/audio/1271.wav,27bbc36b-3d70-4d5c-998c-803f6ee91c2e,Turn the lights down in the dining room,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1037.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Set the vestibule lights to level thirty nine,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1089.wav,143921a6-6caa-417f-bd7e-2732023270c1,The brightness should be ten in a bathroom,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1245.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Turn the brightness to level twelve,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/546.wav,d74e7c3a-9e2f-40ea-a6da-cf1399adc25c,I'd prefer the toilet lighting to be at level twelve,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/109.wav,4373a208-efd7-4eea-9440-94f52145cd78,Can you set the bathroom brightness level to thirty nine?,SetLightBrightness,2
../smart-lights-en-close-field/speech_corpus/audio/1612.wav,40b461a0-8c0c-42a6-b51c-99b1a8bff054,the shed needs more light,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1095.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,The dining room is too bright.,DecreaseBrightness,0
../smart-lights-en-close-field/speech_corpus/audio/1631.wav,c507814e-9454-4096-99ce-e54fe7c814b8,turn lights up in house,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/1437.wav,f0f71ab4-dd42-43f7-bd05-7d1950326935,i want the large meeting room to be blue,SetLightColor,3
../smart-lights-en-close-field/speech_corpus/audio/575.wav,d6044239-2ce5-4340-9284-4b2b77600122,Increase lighting in small meeting room,IncreaseBrightness,1
../smart-lights-en-close-field/speech_corpus/audio/664.wav,546bfda8-9f7d-4cf5-8c44-931e4226ec82,Lower the intensity of the lights,DecreaseBrightness,0
