,Unnamed: 0,path,speakerId,transcription,action,object,location
146,726,wavs/speakers/8B9N9jOOXGUordVG/bd461740-45e7-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,Set my phone's language to German,change language,German,none
147,12390,wavs/speakers/n5XllaB4gZFwZXkBz/97d00210-45f0-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Could you decrease the heating please?,decrease,heat,none
148,4243,wavs/speakers/AvR9dePW88IynbaE/0b1c4f00-4522-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,I need to practice my English. Switch the language,change language,English,none
149,7906,wavs/speakers/G3QxQd7qGRuXAZda/f2e8f9e0-45e6-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Turn the heat up in the kitchen,increase,heat,kitchen
150,5264,wavs/speakers/BvyakyrDmQfWEABb/4292fcd0-4609-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Quieter,decrease,volume,none
151,19184,wavs/speakers/xEYa2wgAQof3wyEO/6f191d00-4539-11e9-b1e4-e5985dca719e.wav,xEYa2wgAQof3wyEO,Increase the heating,increase,heat,none
152,1351,wavs/speakers/k5bqyxx2lzIbrlg9/ca945d40-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Turn the lamp on,activate,lamp,none
153,1700,wavs/speakers/NgQEvO2x7Vh3xy2xz/f3814210-45c1-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,Increase the heating in the bathroom,increase,heat,washroom
154,16928,wavs/speakers/ro5AaKwypZIqNEp2/2cb721e0-4481-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bring the newspaper,bring,newspaper,none
155,8050,wavs/speakers/G3QxQd7qGRuXAZda/97238f10-45e8-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Turn on the lights in the bedroom,activate,lights,bedroom
156,9464,wavs/speakers/jgxq52DoPpsR9ZRx/737acc70-4518-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Increase the temperature in the kitchen,increase,heat,kitchen
157,8048,wavs/speakers/G3QxQd7qGRuXAZda/928f39e0-45e8-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Switch the kitchen lights on,activate,lights,kitchen
158,2653,wavs/speakers/Q4vMvpXkXBsqryvZ/daa9ca90-450e-11e9-9539-7f047cfe24d1.wav,Q4vMvpXkXBsqryvZ,Turn up the volume,increase,volume,none
159,6928,wavs/speakers/EExgNZ9dvgTE3928/4506d440-460f-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Lamp on,activate,lamp,none
160,7849,wavs/speakers/G3QxQd7qGRuXAZda/39143110-45e6-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Washroom lights on,activate,lights,washroom
161,20786,wavs/speakers/xwzgmmv5ZOiVaxXz/3fac8a50-453b-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Quieter,decrease,volume,none
162,12174,wavs/speakers/mor8vDGkaOHzLLWBp/ab0c4690-4541-11e9-b1e4-e5985dca719e.wav,mor8vDGkaOHzLLWBp,Turn the heat down in the washroom,decrease,heat,washroom
163,2444,wavs/speakers/ppymZZDb2Bf4NQnE/a6608020-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,Turn the sound up,increase,volume,none
164,4761,wavs/speakers/AY5e3mMgZkIyG3Ox/0a4a3430-446d-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Turn off the lights in the bedroom,deactivate,lights,bedroom
165,4499,wavs/speakers/AY5e3mMgZkIyG3Ox/a4fcbdc0-446a-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Switch the bedroom lights on,activate,lights,bedroom
166,17509,wavs/speakers/Rq9EA8dEeZcEwada2/21137b30-45db-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn off the music,deactivate,music,none
167,20910,wavs/speakers/Xygv5loxdZtrywr9/d227d160-4517-11e9-9035-7943ec3b842a.wav,Xygv5loxdZtrywr9,Volume down,decrease,volume,none
168,5357,wavs/speakers/BvyakyrDmQfWEABb/45867dd0-460a-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Bring me some juice,bring,juice,none
169,1201,wavs/speakers/D4jGxZ7KamfVo4E2V/20fb91f0-45d1-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,Go get me my socks,bring,socks,none
170,19589,wavs/speakers/xRQE5VD7rRHVdyvM/c340ec00-45c0-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Switch on the bathroom lights,activate,lights,washroom
171,2968,wavs/speakers/Pz327QrLaGuxW8Do/9a63d9f0-450c-11e9-9539-7f047cfe24d1.wav,Pz327QrLaGuxW8Do,Lights off in the bedroom,deactivate,lights,bedroom
172,1865,wavs/speakers/73bEEYMKLwtmVwV43/55a4cc30-4529-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,Turn up the heat in the kitchen,increase,heat,kitchen
173,17835,wavs/speakers/W4XOzzNEbrtZz4dW/72264320-44cf-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Turn the bedroom lights off,deactivate,lights,bedroom
174,17673,wavs/speakers/Rq9EA8dEeZcEwada2/252f8130-45dd-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Bring me the newspaper,bring,newspaper,none
175,11121,wavs/speakers/ldrknAmwYPcWzp4N/8b2ca330-451c-11e9-9035-7943ec3b842a.wav,ldrknAmwYPcWzp4N,Go get me my socks,bring,socks,none
176,2393,wavs/speakers/ppymZZDb2Bf4NQnE/2145a410-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,Kitchen lights on,activate,lights,kitchen
177,2640,wavs/speakers/8e5qRjN7dGuovkRY/7e23de60-459e-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Bedroom heat down,decrease,heat,bedroom
178,19148,wavs/speakers/xEYa2wgAQof3wyEO/228d1560-4537-11e9-b1e4-e5985dca719e.wav,xEYa2wgAQof3wyEO,Switch off the washroom lights,deactivate,lights,washroom
179,4283,wavs/speakers/AvR9dePW88IynbaE/7e691010-4522-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Switch the lights on,activate,lights,none
180,4504,wavs/speakers/AY5e3mMgZkIyG3Ox/b1bfa5e0-446a-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Lights on in the washroom,activate,lights,washroom
181,22442,wavs/speakers/zwKdl7Z2VRudGj2L/120a5e90-4515-11e9-9035-7943ec3b842a.wav,zwKdl7Z2VRudGj2L,Turn the lamp off,deactivate,lamp,none
182,8764,wavs/speakers/gvKeNY2D3Rs2jRdL/93384460-4596-11e9-bf4b-216bfa333ac2.wav,gvKeNY2D3Rs2jRdL,Turn the heat up in the washroom,increase,heat,washroom
183,2948,wavs/speakers/8e5qRjN7dGuovkRY/43378000-45a2-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,OK now switch the main language to Korean,change language,Korean,none
184,3277,wavs/speakers/V4ejqNL4xbUKkYrV/0f47eb50-45a6-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,Switch the language,change language,none,none
185,921,wavs/speakers/9MX3AgZzVgCw4W4j/2436abb0-4500-11e9-a1ea-79ca03012c0e.wav,9MX3AgZzVgCw4W4j,Turn the lights on,activate,lights,none
186,11318,wavs/speakers/M4ybygBlWqImBn9oZ/b9194140-4549-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Turn up the temperature,increase,heat,none
187,2915,wavs/speakers/V4ejqNL4xbUKkYrV/34337b20-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,Increase the volume,increase,volume,none
188,12781,wavs/speakers/neaPN7GbBEUex8rV/8e90ac20-45d4-11e9-9992-dfba019cb646.wav,neaPN7GbBEUex8rV,Turn on the bathroom lights,activate,lights,washroom
189,11673,wavs/speakers/M4ybygBlWqImBn9oZ/8b79f7b0-454f-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Increase the temperature in the bedroom,increase,heat,bedroom
190,426,wavs/speakers/7NqqnAOPVVSKnxyv/0b9659f0-4633-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Decrease the heating in the washroom,decrease,heat,washroom
191,3122,wavs/speakers/9EWlVBQo9rtqRYdy/a2664d90-45ed-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Turn down the temperature in the kitchen,decrease,heat,kitchen
192,3266,wavs/speakers/V4ejqNL4xbUKkYrV/f90beee0-45a5-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,Go get me my socks,bring,socks,none
193,6037,wavs/speakers/d3erpmyk9yFlVyrZ/4a30d690-460b-11e9-bc65-55b32b211b66.wav,d3erpmyk9yFlVyrZ,Switch on the washroom lights,activate,lights,washroom
194,2379,wavs/speakers/ppymZZDb2Bf4NQnE/018bb150-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,Turn on the lamp,activate,lamp,none
195,2208,wavs/speakers/oOK5kxoW7dskMbaK/d4f35170-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,Lights on in the kitchen,activate,lights,kitchen
196,20139,wavs/speakers/xwpvGaaWl5c3G5N3/b2f5a170-45b5-11e9-8ec0-7bf21d1cfe30.wav,xwpvGaaWl5c3G5N3,Increase the heating in the bedroom,increase,heat,bedroom
197,10171,wavs/speakers/kNnmb7MdArswxLYw/36d85130-45ee-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,Turn down the temperature in the kitchen,decrease,heat,kitchen
198,557,wavs/speakers/8B9N9jOOXGUordVG/d01c0cb0-45e4-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,Turn the lights off in the kitchen,deactivate,lights,kitchen
199,1083,wavs/speakers/k5bqyxx2lzIbrlg9/25e047c0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Turn the lights off,deactivate,lights,none
200,1207,wavs/speakers/D4jGxZ7KamfVo4E2V/2d33c640-45d1-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,Fetch my shoes,bring,shoes,none
201,3503,wavs/speakers/V4ZbwLm9G5irobWn/e6e657c0-4526-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Bring some juice,bring,juice,none
202,695,wavs/speakers/8B9N9jOOXGUordVG/43d36480-45e7-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,Get me my socks,bring,socks,none
203,2940,wavs/speakers/8e5qRjN7dGuovkRY/2b5d8b00-45a2-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Language settings,change language,none,none
204,15865,wavs/speakers/R3mXwwoaX9IoRVKe/cf79ab10-4548-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Switch off the lights in the kitchen,deactivate,lights,kitchen
205,230,wavs/speakers/7NqqnAOPVVSKnxyv/d7ebcc40-4630-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Set language to English,change language,English,none
206,15718,wavs/speakers/R3mexpM2YAtdPbL7/48293f10-4500-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Turn the temperature in the bedroom down,decrease,heat,bedroom
207,21195,wavs/speakers/YbmvamEWQ8faDPx2/5f74fdf0-45e9-11e9-b578-494a5b19ab8b.wav,YbmvamEWQ8faDPx2,Set my phone's language to German,change language,German,none
208,2181,wavs/speakers/oOK5kxoW7dskMbaK/8d458e60-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,Make the music softer,decrease,volume,none
209,2433,wavs/speakers/mj4BWeRbp7ildyB9d/c04a3920-452f-11e9-b1e4-e5985dca719e.wav,mj4BWeRbp7ildyB9d,Set language to English,change language,English,none
210,1124,wavs/speakers/k5bqyxx2lzIbrlg9/70a89140-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Turn the bedroom lights on,activate,lights,bedroom
211,14143,wavs/speakers/oXjpaOq4wVUezb3x/6e93a7e0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,Washroom lights on,activate,lights,washroom
212,16788,wavs/speakers/ro5AaKwypZIqNEp2/e7bf2570-447f-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Switch on the lights in the kitchen,activate,lights,kitchen
213,18598,wavs/speakers/WYmlNV2rDkSaALOE/ad605d80-4435-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Turn down the temperature,decrease,heat,none
214,2510,wavs/speakers/8e5qRjN7dGuovkRY/42e94150-4594-11e9-9600-8f19ade2128c.wav,8e5qRjN7dGuovkRY,Switch on the lamp,activate,lamp,none
215,6117,wavs/speakers/d3erpmyk9yFlVyrZ/2af33860-460e-11e9-bc65-55b32b211b66.wav,d3erpmyk9yFlVyrZ,Turn up the bathroom temperature,increase,heat,washroom
216,2860,wavs/speakers/NgXwdx5KkZI5GRWa/d379f2d0-45e6-11e9-b578-494a5b19ab8b.wav,NgXwdx5KkZI5GRWa,Decrease the temperature in the kitchen,decrease,heat,kitchen
217,4201,wavs/speakers/AvR9dePW88IynbaE/90b04820-4521-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Get me some juice,bring,juice,none
218,15969,wavs/speakers/R3mXwwoaX9IoRVKe/42953810-454b-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Turn the bedroom heat down,decrease,heat,bedroom
219,910,wavs/speakers/52XVOeXMXYuaElyw/9a516ee0-45c6-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,"I need to hear this, increase the volume",increase,volume,none
220,2269,wavs/speakers/mj4BWeRbp7ildyB9d/e3c193f0-452d-11e9-b1e4-e5985dca719e.wav,mj4BWeRbp7ildyB9d,Turn off the kitchen lights,deactivate,lights,kitchen
221,21125,wavs/speakers/Xygv5loxdZtrywr9/77506ae0-452b-11e9-a843-8db76f4b5e29.wav,Xygv5loxdZtrywr9,Increase the temperature in the washroom,increase,heat,washroom
222,7480,wavs/speakers/eLQ3mNg27GHLkDej/e6b0aa50-453d-11e9-b1e4-e5985dca719e.wav,eLQ3mNg27GHLkDej,Could you decrease the heating please?,decrease,heat,none
223,9050,wavs/speakers/Gym5dABePPHA8mZK9/c0373f90-45ee-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,"I need to hear this, increase the volume",increase,volume,none
224,1748,wavs/speakers/5o9BvRGEGvhaeBwA/685f2fb0-44ec-11e9-a1ea-79ca03012c0e.wav,5o9BvRGEGvhaeBwA,Switch the lights on,activate,lights,none
225,6907,wavs/speakers/EExgNZ9dvgTE3928/fd8d4090-460e-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Switch off the lights,deactivate,lights,none
226,92,wavs/speakers/7NqqnAOPVVSKnxyv/1b628740-462f-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Increase the sound,increase,volume,none
227,22564,wavs/speakers/zwKdl7Z2VRudGj2L/a6b83d40-4516-11e9-9035-7943ec3b842a.wav,zwKdl7Z2VRudGj2L,Turn down the heat in the bathroom,decrease,heat,washroom
228,7739,wavs/speakers/g2dnA9Wpvzi2WAmZ/05edd580-454a-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Set language to English,change language,English,none
229,5858,wavs/speakers/d3erpmyk9yFlVyrZ/af3ac310-4607-11e9-bc65-55b32b211b66.wav,d3erpmyk9yFlVyrZ,Volume mute,decrease,volume,none
230,15909,wavs/speakers/R3mXwwoaX9IoRVKe/dadff3f0-4549-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Decrease the volume,decrease,volume,none
231,2845,wavs/speakers/NgXwdx5KkZI5GRWa/b01e4840-45e6-11e9-b578-494a5b19ab8b.wav,NgXwdx5KkZI5GRWa,Bathroom heat up,increase,heat,washroom
232,1885,wavs/speakers/73bEEYMKLwtmVwV43/fac1a080-4529-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,Turn down the temperature in the bedroom,decrease,heat,bedroom
233,7541,wavs/speakers/g2dnA9Wpvzi2WAmZ/e188ffb0-4546-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Turn the heat down,decrease,heat,none
234,1399,wavs/speakers/5BEzPgPKe8taG9OB/afce6b40-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Change language,change language,none,none
235,483,wavs/speakers/2ojo7YRL7Gck83Z3/471cee60-45e0-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Bathroom heat down,decrease,heat,washroom
236,12477,wavs/speakers/n5XllaB4gZFwZXkBz/f3231bb0-45f1-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn off the lights,deactivate,lights,none
237,2383,wavs/speakers/7NEaXjeLX3sg3yDB/c11b8cb0-454c-11e9-aa52-bf2189a03a60.wav,7NEaXjeLX3sg3yDB,Set the language,change language,none,none
238,944,wavs/speakers/52XVOeXMXYuaElyw/08e5d800-45c7-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,Turn the temperature in the bedroom up,increase,heat,bedroom
239,11064,wavs/speakers/kxgXN97ALmHbaezp/b833a270-4468-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Bring me the newspaper,bring,newspaper,none
240,3521,wavs/speakers/9mYN2zmq7aTw4Blo/19d01310-4450-11e9-beaa-1f3e1eab7bff.wav,9mYN2zmq7aTw4Blo,Quieter,decrease,volume,none
241,3090,wavs/speakers/9EWlVBQo9rtqRYdy/3c2ba610-45ed-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Increase the heating in the kitchen,increase,heat,kitchen
242,22380,wavs/speakers/ZebMRl5Z7dhrPKRD/7c629da0-4562-11e9-9600-8f19ade2128c.wav,ZebMRl5Z7dhrPKRD,Turn the bedroom heat down,decrease,heat,bedroom
243,10044,wavs/speakers/kNnmb7MdArswxLYw/99ad4a60-45ec-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,Play the music,activate,music,none
244,20392,wavs/speakers/xwpvGaaWl5c3G5N3/ca85bf60-45b9-11e9-8ec0-7bf21d1cfe30.wav,xwpvGaaWl5c3G5N3,Less heat,decrease,heat,none
245,10450,wavs/speakers/kNnmb7MdArswxLYw/83fb6be0-45f4-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,Bring newspaper,bring,newspaper,none
246,16661,wavs/speakers/RjDBre8jzzhdr4YL/9810ff40-441a-11e9-85a0-dd11eb2f13b6.wav,RjDBre8jzzhdr4YL,Increase the heating in the bathroom,increase,heat,washroom
247,1622,wavs/speakers/5BEzPgPKe8taG9OB/98da5780-457f-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,OK now switch the main language to German,change language,German,none
248,15422,wavs/speakers/R3mexpM2YAtdPbL7/e07915f0-44fc-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Far too loud,decrease,volume,none
249,1646,wavs/speakers/eBQAWmMg4gsLYLLa/50ed0190-450a-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Kitchen heat down,decrease,heat,kitchen
250,283,wavs/speakers/4BrX8aDqK2cLZRYl/a6257450-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Turn the lamp off,deactivate,lamp,none
251,18456,wavs/speakers/WYmlNV2rDkSaALOE/1394d560-4434-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Could you increase the heating please?,increase,heat,none
252,6879,wavs/speakers/DWmlpyg93YCXAXgE/df692100-4506-11e9-a1ea-79ca03012c0e.wav,DWmlpyg93YCXAXgE,Turn on the lights in the bedroom,activate,lights,bedroom
253,3110,wavs/speakers/9EWlVBQo9rtqRYdy/6f1b8130-45ed-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Turn up the heat in the bathroom,increase,heat,washroom
254,10897,wavs/speakers/kxgXN97ALmHbaezp/cda6bb80-4466-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Volume up,increase,volume,none
255,21330,wavs/speakers/ywE435j4gVizvw3R/11cc5b40-4501-11e9-a1ea-79ca03012c0e.wav,ywE435j4gVizvw3R,Switch off the lamp,deactivate,lamp,none
256,1692,wavs/speakers/5o9BvRGEGvhaeBwA/60ada6e0-44ea-11e9-a1ea-79ca03012c0e.wav,5o9BvRGEGvhaeBwA,Heat down,decrease,heat,none
257,21556,wavs/speakers/Z7BXPnplxGUjZdmBZ/6c816bb0-44f8-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,Decrease the heating in the bathroom,decrease,heat,washroom
258,8624,wavs/speakers/gNYvkbx3gof2Y3V9/f01f0db0-44e4-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Decrease the temperature in the bathroom,decrease,heat,washroom
259,6638,wavs/speakers/DMApMRmGq5hjkyvX/46b10a00-45dc-11e9-81ce-69b74fd7e64e.wav,DMApMRmGq5hjkyvX,Bring juice,bring,juice,none
260,15270,wavs/speakers/qNY4Qwveojc8jlm4/11733f90-44d1-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Go get me some juice,bring,juice,none
261,16863,wavs/speakers/ro5AaKwypZIqNEp2/9082e1b0-4480-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,More heat,increase,heat,none
262,3946,wavs/speakers/anvKyBjB5OiP5dYZ/44298850-457a-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Turn up the heat in the kitchen,increase,heat,kitchen
263,2182,wavs/speakers/oOK5kxoW7dskMbaK/907d87e0-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,Turn up the temperature,increase,heat,none
264,8456,wavs/speakers/gNYvkbx3gof2Y3V9/9e56d820-44e2-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Switch on the lights,activate,lights,none
265,5032,wavs/speakers/BvyakyrDmQfWEABb/26bfbb20-45fe-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Turn it down,decrease,volume,none
266,12472,wavs/speakers/n5XllaB4gZFwZXkBz/e19a4710-45f1-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,I need to practice my Korean. Switch the language,change language,Korean,none
267,670,wavs/speakers/7B4XmNppyrCK977p/4f502c50-45cc-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Pause music,deactivate,music,none
268,1847,wavs/speakers/73bEEYMKLwtmVwV43/7f96d2f0-4528-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,Louder please,increase,volume,none
269,5679,wavs/speakers/d2waAp3pEjiWgrDEY/a842f490-4519-11e9-9035-7943ec3b842a.wav,d2waAp3pEjiWgrDEY,Turn off the lights in the bedroom,deactivate,lights,bedroom
270,20240,wavs/speakers/xwpvGaaWl5c3G5N3/ffa3cc80-45b6-11e9-8ec0-7bf21d1cfe30.wav,xwpvGaaWl5c3G5N3,I need to practice my Korean. Switch the language,change language,Korean,none
271,20883,wavs/speakers/xwzgmmv5ZOiVaxXz/c43f11a0-453d-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Switch languages,change language,none,none
272,205,wavs/speakers/7NqqnAOPVVSKnxyv/a2224440-4630-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Bring me my socks,bring,socks,none
273,9114,wavs/speakers/Gym5dABePPHA8mZK9/913c01c0-45ef-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Turn the heat down in the bathroom,decrease,heat,washroom
274,16670,wavs/speakers/RjDBre8jzzhdr4YL/55dc6bc0-441d-11e9-beaa-1f3e1eab7bff.wav,RjDBre8jzzhdr4YL,Turn the kitchen temperature down,decrease,heat,kitchen
275,15172,wavs/speakers/qNY4Qwveojc8jlm4/399d0970-44d0-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Turn sound down,decrease,volume,none
276,3317,wavs/speakers/V4ZbwLm9G5irobWn/4c947e10-4524-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Make the music louder,increase,volume,none
277,22797,wavs/speakers/zZezMeg5XvcbRdg3/9c0550b0-45d7-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Increase the heating in the bathroom,increase,heat,washroom
278,5252,wavs/speakers/BvyakyrDmQfWEABb/2839aff0-4609-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,That's too quiet,increase,volume,none
279,18478,wavs/speakers/WYmlNV2rDkSaALOE/92ea7d60-4434-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Washroom heat up,increase,heat,washroom
280,5549,wavs/speakers/d2waAp3pEjiWgrDEY/939b6280-4513-11e9-9539-7f047cfe24d1.wav,d2waAp3pEjiWgrDEY,Kitchen heat down,decrease,heat,kitchen
281,3257,wavs/speakers/9EWlVBQo9rtqRYdy/ebf73310-45ee-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Switch on the lights in the bedroom,activate,lights,bedroom
282,7401,wavs/speakers/eLQ3mNg27GHLkDej/febc2c10-453c-11e9-b1e4-e5985dca719e.wav,eLQ3mNg27GHLkDej,Switch off the washroom lights,deactivate,lights,washroom
283,1204,wavs/speakers/5BEzPgPKe8taG9OB/c62de020-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Turn on the lights in the bedroom,activate,lights,bedroom
284,9408,wavs/speakers/jgxq52DoPpsR9ZRx/c55754b0-4517-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Turn the lights off in the kitchen,deactivate,lights,kitchen
285,1597,wavs/speakers/eBQAWmMg4gsLYLLa/abad6300-4509-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,That’s too loud,decrease,volume,none
286,1978,wavs/speakers/mj4BWeRbp7ildyB9d/c9026810-4527-11e9-a843-8db76f4b5e29.wav,mj4BWeRbp7ildyB9d,Turn the volume up,increase,volume,none
287,2302,wavs/speakers/7NEaXjeLX3sg3yDB/e3fbe230-454b-11e9-aa52-bf2189a03a60.wav,7NEaXjeLX3sg3yDB,Washroom heat up,increase,heat,washroom
288,7628,wavs/speakers/g2dnA9Wpvzi2WAmZ/2f3d2910-4548-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,"It’s too loud, turn the volume down",decrease,volume,none
289,582,wavs/speakers/7B4XmNppyrCK977p/1aba5ed0-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,"This video sound is too low, turn up the volume",increase,volume,none
290,1923,wavs/speakers/73bEEYMKLwtmVwV43/4c5bddb0-452b-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,I need to practice my Korean. Switch the language,change language,Korean,none
291,502,wavs/speakers/7B4XmNppyrCK977p/d389ccf0-45c8-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,Turn up the heat,increase,heat,none
