audio path,predicted_words
../smart-lights-en-close-field/speech_corpus/audio/936.wav,please turn up the lights
../smart-lights-en-close-field/speech_corpus/audio/118.wav,can you stop the lighting
../smart-lights-en-close-field/speech_corpus/audio/1566.wav,Set brightness to 5
../smart-lights-en-close-field/speech_corpus/audio/1562.wav,reduce brightness of light bulbs
../smart-lights-en-close-field/speech_corpus/audio/1584.wav,switch lights off
../smart-lights-en-close-field/speech_corpus/audio/748.wav,make the light green
../smart-lights-en-close-field/speech_corpus/audio/799.wav,make the room brighter
../smart-lights-en-close-field/speech_corpus/audio/871.wav,please make the vestibule lighting to be at 12
../smart-lights-en-close-field/speech_corpus/audio/957.wav,the lights in the meeting room to 12
../smart-lights-en-close-field/speech_corpus/audio/781.wav,make the lights more bright
../smart-lights-en-close-field/speech_corpus/audio/828.wav,please change the color of the lights red
../smart-lights-en-close-field/speech_corpus/audio/5.wav,activate the lights
../smart-lights-en-close-field/speech_corpus/audio/1529.wav,please give me lights in the kitchen
../smart-lights-en-close-field/speech_corpus/audio/359.wav,need the lights to be brighter
../smart-lights-en-close-field/speech_corpus/audio/1541.wav,play some light in the kitchen
../smart-lights-en-close-field/speech_corpus/audio/54.wav,can lights be red instead
../smart-lights-en-close-field/speech_corpus/audio/1169.wav,turn on my living room lights please
../smart-lights-en-close-field/speech_corpus/audio/841.wav,please decrease the brightness
../smart-lights-en-close-field/speech_corpus/audio/1258.wav,turn the flat room off
../smart-lights-en-close-field/speech_corpus/audio/549.wav,I'm in the kitchen and I need some lights
../smart-lights-en-close-field/speech_corpus/audio/569.wav,increase brightness please
../smart-lights-en-close-field/speech_corpus/audio/419.wav,I want the kids bedroom to be set to level 50
../smart-lights-en-close-field/speech_corpus/audio/1107.wav,the light in the parking lot should be pink
../smart-lights-en-close-field/speech_corpus/audio/1247.wav,turn the brightness up in the basement
../smart-lights-en-close-field/speech_corpus/audio/1215.wav,turn on the lights
../smart-lights-en-close-field/speech_corpus/audio/446.wav,went the lights on for the entire plot please
../smart-lights-en-close-field/speech_corpus/audio/1488.wav,living room lights off
../smart-lights-en-close-field/speech_corpus/audio/1046.wav,shut off the lights in the room
../smart-lights-en-close-field/speech_corpus/audio/734.wav,make the garage red
../smart-lights-en-close-field/speech_corpus/audio/1616.wav,this entire apartment is in darkness you need to turn the light brightness up
../smart-lights-en-close-field/speech_corpus/audio/810.wav,okay Alexa cut out lights in the pantry
../smart-lights-en-close-field/speech_corpus/audio/906.wav,please turn off the lighting
../smart-lights-en-close-field/speech_corpus/audio/842.wav,please dim lights
../smart-lights-en-close-field/speech_corpus/audio/1253.wav,turn the changing room lights to 10%
../smart-lights-en-close-field/speech_corpus/audio/510.wav,I like for the lights to go on now
../smart-lights-en-close-field/speech_corpus/audio/358.wav,I need the lights to be blue
../smart-lights-en-close-field/speech_corpus/audio/867.wav,please make the lights green
../smart-lights-en-close-field/speech_corpus/audio/872.wav,please put off the pantry lights
../smart-lights-en-close-field/speech_corpus/audio/1080.wav,switch the toilet light to red
../smart-lights-en-close-field/speech_corpus/audio/174.wav,change the cubicle lights up to 10
../smart-lights-en-close-field/speech_corpus/audio/412.wav,I want the cubicle to be brighter
../smart-lights-en-close-field/speech_corpus/audio/730.wav,make dining room lights off please
../smart-lights-en-close-field/speech_corpus/audio/395.wav,I want my cubicle lights to be on to
../smart-lights-en-close-field/speech_corpus/audio/1422.wav,garage lights to Red please
../smart-lights-en-close-field/speech_corpus/audio/604.wav,increase the lights it is too dark
../smart-lights-en-close-field/speech_corpus/audio/1349.wav,would you please turn on the lights in my cubicle
../smart-lights-en-close-field/speech_corpus/audio/1436.wav,I need to brighten up the meeting room
../smart-lights-en-close-field/speech_corpus/audio/487.wav,I want you to switch off all the lights in my cubicle
../smart-lights-en-close-field/speech_corpus/audio/164.wav,change the brightness to 20
../smart-lights-en-close-field/speech_corpus/audio/839.wav,please cut off all light
../smart-lights-en-close-field/speech_corpus/audio/1143.wav,turn down the light power all the way
../smart-lights-en-close-field/speech_corpus/audio/454.wav,I want the lights to be increased in brightness
../smart-lights-en-close-field/speech_corpus/audio/812.wav,OK Google turn off lights
../smart-lights-en-close-field/speech_corpus/audio/300.wav,help me damn the light in the pantry
../smart-lights-en-close-field/speech_corpus/audio/1654.wav,turn the light down in the bedroom
../smart-lights-en-close-field/speech_corpus/audio/818.wav,please adjust the cubicle lights so it's brighter
../smart-lights-en-close-field/speech_corpus/audio/1552.wav,please turn off parking lights
../smart-lights-en-close-field/speech_corpus/audio/1508.wav,make the lights go off
../smart-lights-en-close-field/speech_corpus/audio/305.wav,help me make the entire house pink
../smart-lights-en-close-field/speech_corpus/audio/915.wav,please turn on the lights
../smart-lights-en-close-field/speech_corpus/audio/650.wav,lights on now
../smart-lights-en-close-field/speech_corpus/audio/422.wav,I want the light bulbs to be at level 39
../smart-lights-en-close-field/speech_corpus/audio/545.wav,I'd prefer the office lights to be on
../smart-lights-en-close-field/speech_corpus/audio/453.wav,I want the lights to be dimmed
../smart-lights-en-close-field/speech_corpus/audio/255.wav,dim lights please
../smart-lights-en-close-field/speech_corpus/audio/1087.wav,the bedroom lights need to be brighter right now
../smart-lights-en-close-field/speech_corpus/audio/146.wav,change the laundry room lights to five please
../smart-lights-en-close-field/speech_corpus/audio/196.wav,change the lights in the toilet green
../smart-lights-en-close-field/speech_corpus/audio/222.wav,could you eat donuts on Imo
../smart-lights-en-close-field/speech_corpus/audio/881.wav,please set the studio to level two for the light intensity
../smart-lights-en-close-field/speech_corpus/audio/829.wav,please change the color to Pink
../smart-lights-en-close-field/speech_corpus/audio/1582.wav,switch bathroom lights off
../smart-lights-en-close-field/speech_corpus/audio/1108.wav,the lights in the shed needs to be all
../smart-lights-en-close-field/speech_corpus/audio/535.wav,I'd like the vestibule lighting to be at 39
../smart-lights-en-close-field/speech_corpus/audio/850.wav,please increase the brightness of the lights
../smart-lights-en-close-field/speech_corpus/audio/665.wav,lower the lighting in the garage
../smart-lights-en-close-field/speech_corpus/audio/514.wav,I'd like the brightness change in the shed
../smart-lights-en-close-field/speech_corpus/audio/6.wav, 
../smart-lights-en-close-field/speech_corpus/audio/363.wav,need the room to be blue
../smart-lights-en-close-field/speech_corpus/audio/908.wav,please turn off the lights in the bedroom
../smart-lights-en-close-field/speech_corpus/audio/540.wav,I prefer if the lights are on now
../smart-lights-en-close-field/speech_corpus/audio/1009.wav,set the entrance lights to a brighter setting
../smart-lights-en-close-field/speech_corpus/audio/250.wav,decrease the light intensity to 0
../smart-lights-en-close-field/speech_corpus/audio/218.wav,did you increase the brightness of the lights
../smart-lights-en-close-field/speech_corpus/audio/760.wav,make the lights blue
../smart-lights-en-close-field/speech_corpus/audio/334.wav,I need lights on over the toilets
../smart-lights-en-close-field/speech_corpus/audio/1366.wav,bring up the lights
../smart-lights-en-close-field/speech_corpus/audio/698.wav,make lights pink
../smart-lights-en-close-field/speech_corpus/audio/792.wav,make the living room light decor
../smart-lights-en-close-field/speech_corpus/audio/541.wav,I prefer it to be brighter
../smart-lights-en-close-field/speech_corpus/audio/282.wav,get the laundry room lights up to 22
../smart-lights-en-close-field/speech_corpus/audio/1352.wav,would you turn on my basement lights
../smart-lights-en-close-field/speech_corpus/audio/464.wav,I want the patio room light off
../smart-lights-en-close-field/speech_corpus/audio/922.wav,please turn the kitchen lights on
../smart-lights-en-close-field/speech_corpus/audio/1204.wav,turn on lights in the backyard
../smart-lights-en-close-field/speech_corpus/audio/1077.wav,switch the lights green
../smart-lights-en-close-field/speech_corpus/audio/761.wav,make the lights brighter
../smart-lights-en-close-field/speech_corpus/audio/1282.wav,turn the lights off in the laundry room
../smart-lights-en-close-field/speech_corpus/audio/1585.wav,switch lights on
../smart-lights-en-close-field/speech_corpus/audio/11.wav,adjust the bedroom lights to 10%
../smart-lights-en-close-field/speech_corpus/audio/738.wav,make the kids room brighter
../smart-lights-en-close-field/speech_corpus/audio/557.wav,in the entrance make the lights pink
../smart-lights-en-close-field/speech_corpus/audio/1179.wav,turn off the lights
../smart-lights-en-close-field/speech_corpus/audio/817.wav,please activate the lights
../smart-lights-en-close-field/speech_corpus/audio/374.wav,I want blue light
../smart-lights-en-close-field/speech_corpus/audio/474.wav,I want to brighten the laundry room
../smart-lights-en-close-field/speech_corpus/audio/335.wav,I need more light
../smart-lights-en-close-field/speech_corpus/audio/1021.wav,set the lights in the laundry room to 73
../smart-lights-en-close-field/speech_corpus/audio/268.wav,dim the lights
../smart-lights-en-close-field/speech_corpus/audio/835.wav,please change the lights to Red in the cellar
../smart-lights-en-close-field/speech_corpus/audio/142.wav,change backyard lighting to Pink please
../smart-lights-en-close-field/speech_corpus/audio/171.wav,change the color of the lights to Pink please
../smart-lights-en-close-field/speech_corpus/audio/617.wav,it's too bright in here
../smart-lights-en-close-field/speech_corpus/audio/1084.wav,basement lights must be switched on
../smart-lights-en-close-field/speech_corpus/audio/1016.wav,set the light brightness level to 20
../smart-lights-en-close-field/speech_corpus/audio/1309.wav,lights to Blue in the house
../smart-lights-en-close-field/speech_corpus/audio/1417.wav,do not waste the lights decrease it please
../smart-lights-en-close-field/speech_corpus/audio/469.wav,I want the toilet lights to be on
../smart-lights-en-close-field/speech_corpus/audio/158.wav,change the basement brightness to 73
../smart-lights-en-close-field/speech_corpus/audio/188.wav,is the lighting to dim
../smart-lights-en-close-field/speech_corpus/audio/1619.wav,turn on kitchen lights to pink color
../smart-lights-en-close-field/speech_corpus/audio/952.wav,put the brightness in the Shaded 50
../smart-lights-en-close-field/speech_corpus/audio/811.wav,OK Google turn off lights in tire flat
../smart-lights-en-close-field/speech_corpus/audio/1135.wav,turn down the brightness
../smart-lights-en-close-field/speech_corpus/audio/531.wav,I'd like the lights to not be so bright
../smart-lights-en-close-field/speech_corpus/audio/185.wav,change the light to Pink
../smart-lights-en-close-field/speech_corpus/audio/1358.wav,bathroom brightness to 22
../smart-lights-en-close-field/speech_corpus/audio/1.wav,activate basement lights
../smart-lights-en-close-field/speech_corpus/audio/1497.wav,make all lights pink in color
../smart-lights-en-close-field/speech_corpus/audio/1353.wav,adjust brightness of Lounge lights to a value of 22
../smart-lights-en-close-field/speech_corpus/audio/1363.wav,boardroom is dark please turn on the lights
../smart-lights-en-close-field/speech_corpus/audio/1180.wav,turn off the lights at 4:30 p.m.
../smart-lights-en-close-field/speech_corpus/audio/1307.wav,turn the lights to a higher setting
../smart-lights-en-close-field/speech_corpus/audio/294.wav,Google shut off lights
../smart-lights-en-close-field/speech_corpus/audio/1193.wav,turn off the lights in this room
../smart-lights-en-close-field/speech_corpus/audio/415.wav,what do you charge your apartment to be at 2 brightness
../smart-lights-en-close-field/speech_corpus/audio/162.wav,change the brightness to 50 and the entire apartment
../smart-lights-en-close-field/speech_corpus/audio/1346.wav,will you make the entrance lights red for the afternoon
../smart-lights-en-close-field/speech_corpus/audio/1633.wav,turn off bedroom lights
../smart-lights-en-close-field/speech_corpus/audio/1394.wav,change the cashier lights to Green
../smart-lights-en-close-field/speech_corpus/audio/1407.wav,dim the basement
../smart-lights-en-close-field/speech_corpus/audio/721.wav,make the brightness of my lights 39
../smart-lights-en-close-field/speech_corpus/audio/1443.wav,in my kids bedroom change the brightness to 50
../smart-lights-en-close-field/speech_corpus/audio/930.wav,please turn the lights off in this room
../smart-lights-en-close-field/speech_corpus/audio/854.wav,please increase the garage lights
../smart-lights-en-close-field/speech_corpus/audio/1458.wav,is it possible to turn down the light in the living room
../smart-lights-en-close-field/speech_corpus/audio/719.wav,make the brightness at 12%
../smart-lights-en-close-field/speech_corpus/audio/113.wav,can you set the sella room to 73
../smart-lights-en-close-field/speech_corpus/audio/1240.wav,turn the bedroom to 20
../smart-lights-en-close-field/speech_corpus/audio/291.wav,go ahead and turn the laundry room lights up brighter
../smart-lights-en-close-field/speech_corpus/audio/458.wav,I want the lights to be turned off
../smart-lights-en-close-field/speech_corpus/audio/940.wav,power on the lamps in the toilet
../smart-lights-en-close-field/speech_corpus/audio/755.wav,make the lighting brighter in the living room
../smart-lights-en-close-field/speech_corpus/audio/877.wav,please set the light brightness level of basement to 39
../smart-lights-en-close-field/speech_corpus/audio/951.wav,what are parking lights at level 12
../smart-lights-en-close-field/speech_corpus/audio/517.wav,I'd like the brightness turned up
../smart-lights-en-close-field/speech_corpus/audio/98.wav,can you please change the brightness in the lounge to 39
../smart-lights-en-close-field/speech_corpus/audio/1509.wav,make the lights red in the office
../smart-lights-en-close-field/speech_corpus/audio/1184.wav,turn off the lights in the basement
../smart-lights-en-close-field/speech_corpus/audio/1595.wav,switch the lights blue
../smart-lights-en-close-field/speech_corpus/audio/1196.wav,turn off the lights to the toilets
../smart-lights-en-close-field/speech_corpus/audio/626.wav,kill the lights in the bedroom
../smart-lights-en-close-field/speech_corpus/audio/996.wav,set the brightness level 273
../smart-lights-en-close-field/speech_corpus/audio/929.wav,please turn the lights off in the garden
../smart-lights-en-close-field/speech_corpus/audio/679.wav,make it brighter in here
../smart-lights-en-close-field/speech_corpus/audio/434.wav,I bombed the lights dim
../smart-lights-en-close-field/speech_corpus/audio/1127.wav,turn backyard lights off
../smart-lights-en-close-field/speech_corpus/audio/190.wav,the light green
../smart-lights-en-close-field/speech_corpus/audio/511.wav,I'd like it a little darker
../smart-lights-en-close-field/speech_corpus/audio/289.wav,give me pink lights
../smart-lights-en-close-field/speech_corpus/audio/21.wav,adjust the lighting to level 22
../smart-lights-en-close-field/speech_corpus/audio/62.wav,can you change the kids room to read
../smart-lights-en-close-field/speech_corpus/audio/1427.wav,light in the living room
../smart-lights-en-close-field/speech_corpus/audio/1649.wav,turn the basement lights blue
../smart-lights-en-close-field/speech_corpus/audio/273.wav,eliminate entrance lights from Shining
../smart-lights-en-close-field/speech_corpus/audio/631.wav,snakeskin zegerid lighting 222
../smart-lights-en-close-field/speech_corpus/audio/801.wav,make the studio lights off
../smart-lights-en-close-field/speech_corpus/audio/773.wav,make the lights in the kids room 10
../smart-lights-en-close-field/speech_corpus/audio/972.wav,reduce the light brightness in the backyard to level 10
../smart-lights-en-close-field/speech_corpus/audio/826.wav,please change the brightness level in the backyard to 50
../smart-lights-en-close-field/speech_corpus/audio/736.wav,make the kids bedroom light red
../smart-lights-en-close-field/speech_corpus/audio/1176.wav,turn off the light power
../smart-lights-en-close-field/speech_corpus/audio/763.wav,make the lights brighter
../smart-lights-en-close-field/speech_corpus/audio/742.wav,make the laundry room lights red
../smart-lights-en-close-field/speech_corpus/audio/643.wav,lights in the backyard should be red
../smart-lights-en-close-field/speech_corpus/audio/283.wav,get the lights on
../smart-lights-en-close-field/speech_corpus/audio/1226.wav,turn on the office lighting
../smart-lights-en-close-field/speech_corpus/audio/1056.wav,stop the lights
../smart-lights-en-close-field/speech_corpus/audio/1031.wav,set the lights to 22 in the office
../smart-lights-en-close-field/speech_corpus/audio/377.wav,wanted less Bright Now
../smart-lights-en-close-field/speech_corpus/audio/1167.wav,turn living room lights to red
../smart-lights-en-close-field/speech_corpus/audio/903.wav,please turn off all light
../smart-lights-en-close-field/speech_corpus/audio/1501.wav,make it lighter in here
../smart-lights-en-close-field/speech_corpus/audio/1091.wav,The Cellar light should be turned on
../smart-lights-en-close-field/speech_corpus/audio/776.wav,make the lights in the studio to be at 12
../smart-lights-en-close-field/speech_corpus/audio/92.wav,can you make the lights green
../smart-lights-en-close-field/speech_corpus/audio/1520.wav,Pantry make it dark
../smart-lights-en-close-field/speech_corpus/audio/1115.wav,the lights in the living room need to be blue
../smart-lights-en-close-field/speech_corpus/audio/568.wav,and the seller set the brightness of the light bulbs as well
../smart-lights-en-close-field/speech_corpus/audio/523.wav,I like the lights in the laundry room to be at level 22
../smart-lights-en-close-field/speech_corpus/audio/450.wav,I want the lights to be blue in the bathroom
../smart-lights-en-close-field/speech_corpus/audio/692.wav,make it so that the light is Pink
../smart-lights-en-close-field/speech_corpus/audio/1377.wav,can you turn off the cellar lights
../smart-lights-en-close-field/speech_corpus/audio/1577.wav,some light
../smart-lights-en-close-field/speech_corpus/audio/1452.wav,increase the brightness in the basement
../smart-lights-en-close-field/speech_corpus/audio/414.wav,I want the dining room lights to be turned on
../smart-lights-en-close-field/speech_corpus/audio/1570.wav,but the intensity of the tube light to 2%
../smart-lights-en-close-field/speech_corpus/audio/797.wav,make the patio brighter
../smart-lights-en-close-field/speech_corpus/audio/418.wav,I want the house lights to be pink
../smart-lights-en-close-field/speech_corpus/audio/382.wav,I want this light in the waiting room
../smart-lights-en-close-field/speech_corpus/audio/1362.wav,bedroom light down
../smart-lights-en-close-field/speech_corpus/audio/1578.wav,some light in the kitchen
../smart-lights-en-close-field/speech_corpus/audio/1534.wav,please increase the meeting room brightness
../smart-lights-en-close-field/speech_corpus/audio/1262.wav,turn the kitchen lights on brighter
../smart-lights-en-close-field/speech_corpus/audio/863.wav,please make the Flop room blue
../smart-lights-en-close-field/speech_corpus/audio/1583.wav,switch house lights off
../smart-lights-en-close-field/speech_corpus/audio/1425.wav,give me lights in the kitchen
../smart-lights-en-close-field/speech_corpus/audio/673.wav,Mega adjustments to the show video lighting tutorial
../smart-lights-en-close-field/speech_corpus/audio/628.wav,lessen the brightness for me
../smart-lights-en-close-field/speech_corpus/audio/1658.wav,turn the lights to red
../smart-lights-en-close-field/speech_corpus/audio/1133.wav,turn the lights in the tire department
../smart-lights-en-close-field/speech_corpus/audio/306.wav,help me make the light brighter
../smart-lights-en-close-field/speech_corpus/audio/960.wav,put the lights on please
../smart-lights-en-close-field/speech_corpus/audio/633.wav,let's have the entrance.
../smart-lights-en-close-field/speech_corpus/audio/840.wav,please decrease the brightness
../smart-lights-en-close-field/speech_corpus/audio/1166.wav,turn lights to Green
../smart-lights-en-close-field/speech_corpus/audio/880.wav,please set the office to 22 for the intensity
../smart-lights-en-close-field/speech_corpus/audio/410.wav,I want the cellar lights on
../smart-lights-en-close-field/speech_corpus/audio/247.wav,decrease the light intensity in the entrance to zero
../smart-lights-en-close-field/speech_corpus/audio/938.wav,please set the brightness of the light bulb to 73
../smart-lights-en-close-field/speech_corpus/audio/151.wav,change lights to Blue
../smart-lights-en-close-field/speech_corpus/audio/2.wav,active garden lights
../smart-lights-en-close-field/speech_corpus/audio/101.wav,can you please lower the lights for me
../smart-lights-en-close-field/speech_corpus/audio/642.wav,fighting needs to be adjusted to level 2 in the cubicle
../smart-lights-en-close-field/speech_corpus/audio/1015.wav,set the laundry room lighting to 10%
../smart-lights-en-close-field/speech_corpus/audio/634.wav,let's lower the intensity of the lights
../smart-lights-en-close-field/speech_corpus/audio/75.wav,can you decrease the brightness in the kids bedroom
../smart-lights-en-close-field/speech_corpus/audio/1183.wav,turn off the lights in 5 minutes
../smart-lights-en-close-field/speech_corpus/audio/670.wav,lower the lights on the patio
../smart-lights-en-close-field/speech_corpus/audio/884.wav,please shut off the lighting
../smart-lights-en-close-field/speech_corpus/audio/1579.wav,the lights in the kitchen
../smart-lights-en-close-field/speech_corpus/audio/141.wav,change all the lights to 50
../smart-lights-en-close-field/speech_corpus/audio/565.wav,in the pantry turn down the brightness
../smart-lights-en-close-field/speech_corpus/audio/355.wav,I need the lights off in the changing room
../smart-lights-en-close-field/speech_corpus/audio/1347.wav,will you set the changing room to 50 brightness
../smart-lights-en-close-field/speech_corpus/audio/1296.wav,turn the lights on in the pantry
../smart-lights-en-close-field/speech_corpus/audio/706.wav,make sure the hungry lights are increasing brightness
../smart-lights-en-close-field/speech_corpus/audio/425.wav,I want the lights in the lounge to turn on
../smart-lights-en-close-field/speech_corpus/audio/875.wav,Eastside the brightness level to five
../smart-lights-en-close-field/speech_corpus/audio/1614.wav,the toilets are too bright turn the lights down
